CAS	Molecule	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	qed	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	NumAmideBonds	NumSpiroAtoms	NumBridgeheadAtoms
94-59-7	C=CCc1ccc2c(c1)OCO2	5.228907785336357	0.3401547146636432	5.228907785336357	0.3401547146636432	0.6201277561173599	162.18799999999993	152.10799999999998	162.06807956	62	0	0.2308003593074777	-0.45359549151171524	0.45359549151171524	0.2308003593074777	1.3333333333333333	2.1666666666666665	3.0	16.696672688159595	10.130424676754393	2.1159244967694835	-1.979599511917329	2.319711376907237	-1.9243157738930037	5.4429358506031775	0.17363483708398547	2.3167377858533187	304.7069310172286	8.38890505706126	6.747218001245873	6.747218001245873	5.898178147766923	3.8936824028870745	3.8936824028870745	2.6804129426028456	2.6804129426028456	1.817020300222732	1.817020300222732	1.234587120969507	1.234587120969507	-1.44	1042.9764520462675	7.2221089306880915	2.8932518288935443	1.1573671062393076	71.42282785038365	9.473725907600098	0.0	11.49902366656781	6.792942306099827	0.0	0.0	0.0	0.0	0.0	6.578935683598497	12.142387175295491	24.117007251546223	0.0	0.0	9.473725907600098	0.0	0.0	0.0	0.0	6.4208216229260096	6.792942306099827	36.417508487514205	0.0	11.49902366656781	9.473725907600098	0.0	11.49902366656781	0.0	6.792942306099827	6.4208216229260096	0.0	5.563451491696996	30.854056995817206	0.0	0.0	0.0	18.46	0.0	0.0	0.0	0.0	6.792942306099827	17.919845289493818	5.563451491696996	0.0	24.27512131221871	6.578935683598497	9.473725907600098	10.412425122826908	0.0	0.0	0.0	1.2030092592592594	1.6779280045351477	5.944814814814815	2.7442214663643236	4.017601332199546	0.0	0.2	12	0	2	0	1	1	1	0	1	2	0	2	2	0	0	0	2	2.1437999999999997	46.46600000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69460-08-8	CC1C2CC(CC2C2CCCCC2O)C1(C)C	10.273849206349206	0.017048374905517694	10.273849206349206	0.017048374905517694	0.7328150258875	236.39899999999994	208.17499999999995	236.21401551600002	98	0	0.0570703172346147	-0.3928310814366073	0.3928310814366073	0.0570703172346147	0.9411764705882353	1.588235294117647	2.176470588235294	16.267118514349473	9.61318232716151	2.564359532744723	-2.4439148379934146	2.633391721387294	-2.3985863461337322	5.054062054440498	-0.011255306944803218	1.75599878330294	291.90030403776683	12.206742302257043	11.653955897757001	11.653955897757001	8.01487388368539	7.695722504242925	7.695722504242925	7.621738812159891	7.621738812159891	6.862828655167332	6.862828655167332	5.340510238167957	5.340510238167957	-0.04	11583.749383851706	12.017522832879347	3.979352906679311	1.6852920736972425	105.99012303538699	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.61285484492389	60.68780719190779	0.0	6.103966387748303	5.106527394840706	0.0	0.0	0.0	35.00452070020374	65.40010772437623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.210493782589008	0.0	35.00452070020374	59.296141336627926	0.0	0.0	0.0	0.0	20.23	0.0	5.106527394840706	0.0	6.103966387748303	11.332896515558172	30.092445807571583	32.10410811463005	0.0	0.0	20.771211599071872	0.0	0.0	0.0	0.0	10.273849206349206	0.5563351521164022	4.185535241874527	0.0	7.833746181342908	7.400534218316956	0.0	1.0	17	1	1	3	0	3	0	0	0	1	1	1	1	3	0	3	3	3.855800000000003	70.61380000000005	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
115-71-9	CC(=CCCC1(C)C2CC3C(C2)C31C)CO	8.993775838267405	0.2248618197278911	8.993775838267405	0.2248618197278911	0.7200362337247739	220.356	196.16399999999996	220.182715388	90	0	0.06385643233692787	-0.3920351562187266	0.3920351562187266	0.06385643233692787	1.3125	1.9375	2.375	16.25038223548847	9.706701348454926	2.8024196236861103	-2.337002649754023	2.8650124970801354	-2.2635584245120244	5.285039093178126	0.1544417298517373	1.6765399782898252	331.3441142708954	11.55204176387779	10.7921485781912	10.7921485781912	7.536858920870398	6.802609871235286	6.802609871235286	6.828738927158286	6.828738927158286	6.531516840646004	6.531516840646004	5.1889358798123055	5.1889358798123055	-0.3	6329.752972284189	10.828985923585178	3.1278474985545692	1.0580242184544812	98.93557788880612	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.496599036284397	61.190722768672394	0.0	6.606881964512918	5.106527394840706	0.0	0.0	0.0	28.58369907727774	46.454498090775914	6.606881964512918	11.64912463690315	0.0	0.0	0.0	0.0	0.0	0.0	11.713409359353623	0.0	28.58369907727774	46.454498090775914	11.64912463690315	0.0	0.0	0.0	20.23	0.0	0.0	0.0	6.606881964512918	10.82998093879356	29.747644291479453	19.26246486877803	0.0	6.923737199690624	19.92349450621513	5.106527394840706	0.0	0.0	0.0	8.993775838267405	2.4297712348828426	3.1584901213571843	0.0	7.759285241874527	7.325344230284706	0.0	0.8666666666666667	16	1	1	4	0	4	0	0	0	1	1	1	4	4	0	4	4	3.3874000000000026	65.99480000000004	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
83-34-1	Cc1c[nH]c2ccccc12	3.187824074074074	1.2222222222222223	3.187824074074074	1.2222222222222223	0.5649684553619617	131.17799999999997	122.10599999999998	131.073499288	50	0	0.045617669808042355	-0.3609008962065418	0.3609008962065418	0.045617669808042355	1.2	2.0	2.8	14.66035272649974	10.181888930154544	1.9385590507321018	-1.8637896713620243	2.1485642258507944	-1.6445380828681555	5.820673002518977	1.4263570741188247	2.931346196218265	346.2557528676839	6.974691494688164	5.88675134594813	5.88675134594813	4.877010097711744	3.404700538379252	3.404700538379252	2.5172716184697426	2.5172716184697426	1.7960823706613522	1.7960823706613522	1.2166041503233596	1.2166041503233596	-1.2400000000000002	367.4718276317615	5.537680730986294	1.8729157652785289	0.6372736985192831	59.68717018664308	4.9839785209472085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.19910120538483	18.55355575984923	17.099768503694133	0.0	0.0	10.902924932081056	0.0	4.9839785209472085	0.0	6.923737199690624	0.0	36.02576333715651	0.0	0.0	0.0	0.0	0.0	0.0	4.9839785209472085	0.0	6.923737199690624	5.563451491696996	30.462311845459514	0.0	10.902924932081056	0.0	15.79	0.0	0.0	0.0	0.0	0.0	0.0	16.466376423778055	0.0	12.263210640074686	30.10681692602266	0.0	0.0	0.0	3.187824074074074	1.3217592592592595	2.537592592592593	0.0	8.310462962962962	2.0324074074074074	2.1099537037037037	0.0	0.1111111111111111	10	1	1	0	0	0	1	1	2	0	1	1	0	0	0	0	2	2.4763200000000003	43.03570000000002	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10482-56-1	CC1=CC[C@@H](C(C)(C)O)CC1	9.699410430839002	-0.4888888888888887	9.699410430839002	0.46407407407407375	0.5752598158037694	154.25299999999996	136.10899999999998	154.135765196	64	0	0.062237883688637315	-0.39017057506874137	0.39017057506874137	0.062237883688637315	1.5454545454545454	2.1818181818181817	2.5454545454545454	16.28224169468323	9.798064173666624	2.265177672050216	-2.3081985109149734	2.3063764293509923	-2.3112121197805777	5.044534427369523	0.012629798830316162	2.5385757360885064	162.20181564730422	8.483127663125442	7.723234477438853	7.723234477438853	4.999018565639891	4.379255328924468	4.379255328924468	4.1754409452641195	4.1754409452641195	2.6370382534784533	2.6370382534784533	1.606890066769028	1.606890066769028	-0.3	230.73472009676777	8.793457943925233	2.9785914235871633	2.3332102722219963	69.12252962388155	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.64912463690315	45.95158251401129	0.0	5.601050810983688	5.106527394840706	0.0	0.0	0.0	5.917906046161393	45.634727278833594	0.0	11.64912463690315	0.0	0.0	0.0	0.0	0.0	0.0	10.707578205824394	0.0	5.917906046161393	40.0336764678499	11.64912463690315	0.0	0.0	0.0	20.23	5.601050810983688	5.106527394840706	0.0	0.0	5.917906046161393	19.26246486877803	5.573104530069267	0.0	13.847474399381248	12.999757306524504	0.0	0.0	0.0	0.0	9.699410430839002	0.9884259259259263	0.46407407407407375	0.0	5.6130555555555555	5.985034013605443	0.0	0.8	11	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	2.503700000000001	47.39580000000002	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110-01-0	C1CCSC1	2.074074074074074	1.4166666666666667	2.074074074074074	1.4166666666666667	0.4322987865859574	88.175	80.11099999999999	88.034671256	30	0	-0.0067244922446366585	-0.1620069864821892	0.1620069864821892	0.0067244922446366585	1.0	1.6	1.8	32.166502133697136	10.39358404523884	1.9507480554877719	-1.6911192885597877	2.142401240858638	-1.5809528206005443	7.990153202709036	0.9493653514983944	2.083333333333333	15.219280948873621	3.5355339059327378	3.236675415210053	4.053171996137779	2.5	2.0773502691896253	3.2320508075688767	1.319479216882342	2.54422408827393	0.8273502691896256	1.9820508075688767	0.5103103630798287	1.5309310892394856	0.35	22.886435386960574	3.536915887850467	1.7055769062800243	0.839300375578653	36.95135624285539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.761884949391115	0.0	0.0	24.3473504593456	0.0	0.0	0.0	11.761884949391115	0.0	0.0	0.0	12.841643245852019	11.505707213493578	0.0	0.0	0.0	0.0	0.0	0.0	11.761884949391115	11.505707213493578	0.0	0.0	12.841643245852019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.3473504593456	0.0	0.0	11.761884949391115	0.0	0.0	2.074074074074074	0.0	0.0	0.0	2.8333333333333335	0.0	2.925925925925926	0.0	0.0	1.0	5	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1.5133999999999999	26.55899999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
91-61-2	Cc1ccc2c(c1)CCCN2	3.389814814814815	1.1349811035525321	3.389814814814815	1.1349811035525321	0.5936471687420752	147.221	134.11699999999996	147.104799416	58	0	0.03724141317065659	-0.3848121726685667	0.3848121726685667	0.03724141317065659	1.3636363636363635	2.272727272727273	3.1818181818181817	14.872285762086172	10.015158125713596	2.059649173119857	-2.1725380560859424	2.2159465201670003	-2.1078184628031424	5.536092827711486	0.828958840114087	2.4305475587328433	265.575329132854	7.681798275874712	6.8533711511285205	6.8533711511285205	5.360173345306138	4.195140652899132	4.195140652899132	3.190931464797731	3.190931464797731	2.1990873838282985	2.1990873838282985	1.603694013498078	1.603694013498078	-0.98	487.8529731213885	6.713014845142143	2.571671007675518	1.2287392649941784	67.43520260716221	5.316788604006331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.696185628620217	31.395199005701247	12.232142680596137	0.0	0.0	5.687386274683562	0.0	0.0	0.0	19.765380445542643	11.861545009918906	29.32600418877882	0.0	0.0	5.316788604006331	5.687386274683562	0.0	0.0	6.544756405912575	6.4208216229260096	6.923737199690624	17.547724606320003	18.19910120538483	0.0	0.0	0.0	12.03	0.0	0.0	0.0	0.0	0.0	6.544756405912575	29.655932503929574	0.0	0.0	30.439627009081782	0.0	0.0	0.0	0.0	3.389814814814815	4.1856944444444455	0.0	6.627453703703703	2.5143518518518517	3.2826851851851853	0.0	0.4	11	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	2	2.3531199999999997	47.98970000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36267-71-7	Cc1ncc2c(n1)CSC2	4.3217592592592595	0.8900462962962964	4.3217592592592595	0.8900462962962964	0.5635394336396333	152.22199999999998	144.158	152.040819256	52	0	0.125010002497627	-0.24135399032895594	0.24135399032895594	0.125010002497627	1.5	2.4	3.3	32.16650092639319	10.267176188647177	2.1138010591132264	-1.9482413689429956	2.2642243852721657	-1.9278833059539844	7.975768013092583	0.9870572606121043	2.5226248626113557	259.78306142431705	6.974691494688164	5.7942393130265	6.610735893954226	4.860173345306138	3.252151467968085	4.406852006347336	2.381947548954874	3.367546108608362	1.5709965542567725	2.5636860908556947	1.045040010748699	2.05145697440072	-0.5700000000000002	357.08299996134014	6.160248407637458	2.234974333040861	0.904399032693693	64.08280429641583	0.0	5.824404497999927	0.0	0.0	0.0	0.0	0.0	9.967957041894417	11.761884949391115	0.0	0.0	6.923737199690624	23.26600227680365	5.693927994848461	0.0	11.761884949391115	0.0	9.967957041894417	0.0	18.429444413184203	0.0	23.27862755615846	0.0	0.0	0.0	0.0	0.0	11.761884949391115	9.967957041894417	11.505707213493578	6.923737199690624	17.081783984545385	6.196843571613076	0.0	0.0	0.0	25.78	0.0	0.0	0.0	0.0	0.0	17.330111711493505	11.257379486545457	0.0	24.882465720694817	9.967957041894417	0.0	0.0	1.909074074074074	8.448101851851852	0.0	2.5491666666666672	3.051064814814815	0.0	1.9421296296296295	1.9337962962962962	0.0	0.42857142857142855	10	0	2	0	1	1	0	1	1	3	0	3	0	0	0	0	2	1.53182	41.768000000000015	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
123-93-3	O=C(O)CSCC(=O)O	9.767028533635676	-0.9849537037037035	9.767028533635676	0.1465277777777778	0.584417061930837	150.155	144.10699999999997	149.998679672	52	0	0.3129678403211957	-0.4806227888509074	0.4806227888509074	0.3129678403211957	1.1111111111111112	1.4444444444444444	1.6666666666666667	32.16649149839688	10.814966812186901	1.9924388657217702	-1.889353087120845	1.9646608033560862	-2.0347898441099446	8.000598518693172	-0.133922459178606	3.1028259423155773	107.73604288123639	7.276020881938894	4.5333856247646	5.349882205692326	4.125897657686229	2.139918936339994	3.294619474719245	1.2802763662734509	2.2658749259269393	0.45107472030327	1.3532241609098097	0.22565146255884388	0.6769543876765315	-0.71	65.1469510314125	8.289999999999997	4.196814348969283	7.2899999999999965	55.86869910086416	10.213054789681411	0.0	0.0	0.0	0.0	11.938610575903699	9.589074368143644	0.0	0.0	11.761884949391115	0.0	0.0	0.0	11.505707213493578	19.802129157825057	23.700495525294812	0.0	0.0	0.0	0.0	11.505707213493578	0.0	0.0	0.0	0.0	0.0	0.0	11.761884949391115	33.65737257907869	9.589074368143644	0.0	0.0	0.0	0.0	0.0	0.0	74.6	11.938610575903699	9.589074368143644	0.0	11.505707213493578	0.0	11.761884949391115	0.0	0.0	0.0	0.0	10.213054789681411	0.0	0.87037037037037	19.534057067271352	16.02520219198791	0.0	-2.2629629629629626	0.0	0.0	0.0	0.0	0.5	9	2	4	0	0	0	0	0	0	3	2	5	4	0	0	0	0	-0.1111999999999998	32.596599999999995	2	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
110-02-1	c1ccsc1	2.0416666666666665	1.7129629629629628	2.0416666666666665	1.7129629629629628	0.44892664601443366	84.14299999999999	80.11099999999999	84.003371128	26	0	-0.009338438056026077	-0.152454341484825	0.152454341484825	0.009338438056026077	1.0	1.6	1.8	32.13338567391685	10.690498814349612	1.5812862454321042	-1.3924158848795094	1.9109090827066817	-1.1624011856503913	7.073072952311211	2.0294988143496115	3.1250000000000004	60.12481811269772	3.5355339059327378	2.7176493672223665	3.5341459481500923	2.5	1.4714045207910322	2.4142135623730954	0.793148469923614	1.60964505085134	0.42538079163846576	1.0539201526931747	0.22680460581325737	0.680413817439772	-0.30000000000000004	22.886435386960574	2.9127659574468083	1.2210502489814397	0.48406518786781355	35.07176638990846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.336785877934737	0.0	12.13273413692322	10.76012554093183	0.0	0.0	0.0	11.336785877934737	0.0	0.0	0.0	0.0	0.0	22.89285967785505	0.0	0.0	0.0	0.0	0.0	11.336785877934737	0.0	0.0	0.0	0.0	22.89285967785505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.336785877934737	22.89285967785505	0.0	0.0	0.0	1.7129629629629628	0.0	4.083333333333333	0.0	0.0	4.037037037037037	0.0	0.0	0.0	0.0	5	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1.7480999999999998	24.318999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
89-83-8	Cc1ccc(C(C)C)c(O)c1	9.46175925925926	0.39870370370370345	9.46175925925926	0.39870370370370345	0.6522740358347691	150.221	136.10899999999998	150.104465068	60	0	0.1187890206084793	-0.5076548360000178	0.5076548360000178	0.1187890206084793	1.2727272727272727	1.9090909090909092	2.3636363636363638	16.255418370127448	10.00823837080848	2.0339398919561287	-2.072458289042546	2.250025722354134	-1.8727244403662084	5.371051284491065	0.4641803829423698	3.092719758380193	251.04973178598337	8.430721420318147	7.256614672258461	7.256614672258461	5.109060905280622	3.905016342436629	3.905016342436629	3.2169705871737406	3.2169705871737406	1.8079474092478358	1.8079474092478358	1.1419203963354847	1.1419203963354847	-0.9800000000000001	252.1073814437375	8.119800399201598	2.9516118607817234	1.7320313091781339	67.6854053292794	5.106527394840706	5.749511833283905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.98020853630447	30.034913297707618	0.0	0.0	5.106527394840706	0.0	0.0	0.0	0.0	26.689117645233264	0.0	29.32600418877882	0.0	5.749511833283905	0.0	0.0	5.749511833283905	0.0	5.106527394840706	0.0	6.923737199690624	30.892283428936633	18.19910120538483	0.0	0.0	0.0	20.23	0.0	5.106527394840706	0.0	0.0	11.6674178794453	11.126902983393991	0.0	6.06636706846161	19.056471336613843	13.847474399381248	0.0	0.0	0.0	0.0	9.46175925925926	2.1273148148148153	0.8153703703703704	5.805277777777778	0.0	6.12361111111111	0.0	0.4	11	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	2.824020000000001	46.93280000000003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529-20-4	Cc1ccccc1C=O	10.227314814814815	0.7754629629629631	10.227314814814815	0.7754629629629631	0.5163635148900696	120.15099999999998	112.08699999999997	120.057514876	46	0	0.14981509489238043	-0.2978855399676184	0.2978855399676184	0.14981509489238043	1.3333333333333333	2.0	2.4444444444444446	16.12895341965139	10.125517391009177	1.8953978345159703	-1.919833386788591	2.0151446797413124	-1.8172551752226234	5.762793833052678	0.1117863561750039	3.1479791300397526	215.56254955650076	6.69023444431199	5.294999636411992	5.294999636411992	4.342535255101096	2.851727664179955	2.851727664179955	1.9744391461445412	1.9744391461445412	1.3154283271435934	1.3154283271435934	0.719017623064069	0.719017623064069	-1.11	130.65102508867633	6.016742712294044	2.4437525520871133	1.1653952158877172	54.32280944833394	0.0	6.286160523129555	0.0	0.0	0.0	0.0	4.794537184071822	0.0	0.0	0.0	24.26546827384644	12.487188691387619	5.563451491696996	0.0	4.794537184071822	6.286160523129555	0.0	0.0	0.0	6.923737199690624	0.0	35.392371257240434	0.0	0.0	0.0	0.0	0.0	0.0	6.286160523129555	0.0	6.923737199690624	15.921440167465814	24.26546827384644	0.0	0.0	0.0	17.07	0.0	4.794537184071822	0.0	0.0	0.0	17.413063506523546	0.0	0.0	31.18920547353706	0.0	0.0	0.0	0.0	10.227314814814815	0.0	1.8101851851851856	0.0	7.505092592592592	0.8703703703703702	1.9203703703703703	0.0	0.125	9	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1.80752	36.566500000000005	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
